track_id,name,artist,spotify_preview_url,spotify_id,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRDRPXC128F425AE59,Close To The Flame,Him,https://p.scdn.co/mp3-preview/78a2ebbb6b54452bce5af29ecf1aa96a600d3f25?cid=774b29d4f13844c495f206cafdad9c86,1viN39zHz5amgtrTgI8uBG,Rock,2014,226426,0.525,0.366,4,-10.707,0,0.0272,0.26,0.0652,0.107,0.0875,88.955,4
TRWUVDK128F429339F,Blow It Away,Adema,https://p.scdn.co/mp3-preview/8d20cbfdd5a1a3598f590d8ec19e3ac7765d8964?cid=774b29d4f13844c495f206cafdad9c86,00ySPeCW8EOJGBhHiiJtse,Rock,2001,182906,0.531,0.92,1,-6.277,1,0.0564,9.93e-06,0.00739,0.11,0.602,96.028,4
TRQIMHF12903CC9BE1,I Walk Alone,Tarja,https://p.scdn.co/mp3-preview/a2e341266c7138a3fad182cdbe8f8b621fa1d697?cid=774b29d4f13844c495f206cafdad9c86,1a3EgQUSeQTZAS44sgZymV,Pop,2015,243506,0.412,0.76,5,-6.538,0,0.0389,0.0346,0.000209,0.919,0.319,72.029,4
TRGPSPF128F4283FBC,Hypocrites,Korn,https://p.scdn.co/mp3-preview/f031a1c778d83251713b6818e6f98ddb9ba1a4bc?cid=774b29d4f13844c495f206cafdad9c86,1usAIrUw72RVu7TyajNl9r,Reggae,2005,229853,0.552,0.815,2,-5.908,1,0.276,0.0081,0.0038,0.134,0.269,180.01,4
TRFNVMB12903CD3F15,Insane,Scars on Broadway,https://p.scdn.co/mp3-preview/7e77d97e61c4b6460f46663c8af7baccb64319fe?cid=774b29d4f13844c495f206cafdad9c86,28eFnRAGGWKrtIocgUlQuF,Electronic,2008,187373,0.634,0.761,8,-4.559,0,0.0295,0.00751,0.0309,0.0984,0.666,129.615,4
TRKGZRA128F42AB59B,Limbs,Agalloch,https://p.scdn.co/mp3-preview/ea5cc2b986827cb1e32944ca77c0aff59fd30443?cid=774b29d4f13844c495f206cafdad9c86,0BoetA4TRok9FggVr8xpX2,Rock,2006,591306,0.185,0.837,2,-3.947,1,0.0531,3.78e-05,0.605,0.0745,0.125,129.543,4
TRHFCRJ128F1482513,RV,Faith No More,https://p.scdn.co/mp3-preview/d04dd623ba67fc8c2b4b8e9dfc958141441b0de3?cid=774b29d4f13844c495f206cafdad9c86,0buo0DpfyUYdst3l5nNfbz,Rock,2011,222133,0.342,0.514,7,-8.847,1,0.028,0.0151,0.00475,0.12,0.504,170.773,3
TRCWGJY128F92F89A7,To A Friend,Alexisonfire,https://p.scdn.co/mp3-preview/89ecaf4a7fd660be4eb6660d25d5630ba6d12dd5?cid=774b29d4f13844c495f206cafdad9c86,28OeyGyEqJuTGuopUnqGKA,Rock,2006,196293,0.265,0.825,4,-5.421,0,0.0811,0.000858,0.00524,0.31,0.256,79.656,4
TRXHEKX128F9327F03,Flying Whales,Gojira,https://p.scdn.co/mp3-preview/abc838fdc0c3f8f3d70e2ffb5f57a2ecae6af8dd?cid=774b29d4f13844c495f206cafdad9c86,1KkxTKJyStNXUNZPGOsQsj,Metal,2016,464453,0.269,0.924,7,-3.751,0,0.0828,0.000276,0.0291,0.182,0.209,95.449,4
TRBAHEE128F92EBC71,Motorhead,Motörhead,https://p.scdn.co/mp3-preview/f26c0c02b486a6975c94132edd9a830588fb8813?cid=774b29d4f13844c495f206cafdad9c86,0gSCPuyGkrr8Mb5gH11Pvd,Rock,2000,189760,0.212,0.868,9,-9.961,1,0.0836,2.45e-05,0.00594,0.18,0.573,203.262,4
TRABDAA12903CF45CB,Show Me What You Got,Limp Bizkit,https://p.scdn.co/mp3-preview/8ce4b19bb35a4da7d1acb7208e465bacd8747275?cid=774b29d4f13844c495f206cafdad9c86,06r6Ij2cRBWxAC5ag1qpen,Metal,2000,224933,0.598,0.924,8,-4.283,1,0.0825,0.04,0.00344,0.977,0.551,110.08,4
TRUVEMC12903CF26F6,Within Me,Lacuna Coil,https://p.scdn.co/mp3-preview/3c56b83269c624b079de5526ef0cf5641ff82129?cid=774b29d4f13844c495f206cafdad9c86,0HR6ddBrrXNeDAPbXepdhF,Metal,2006,218920,0.501,0.523,9,-6.844,0,0.0269,0.00486,0.0657,0.129,0.147,106.642,4
TRFSHWM128F934B386,Collision,As I Lay Dying,https://p.scdn.co/mp3-preview/3ccbb970f8659a5fafdb8f93720803f3e9ac4ebc?cid=774b29d4f13844c495f206cafdad9c86,0tnNBASLBWbtQmF5gymU8R,Metal,2003,191173,0.389,0.998,5,-3.795,1,0.102,9.61e-05,0.00083,0.163,0.567,180.07,4
TRRCXIP128F1481996,The World Around You,Papa Roach,https://p.scdn.co/mp3-preview/ec57f4454d21071cad736a14d7d5984073f34ced?cid=774b29d4f13844c495f206cafdad9c86,1RvcesTj1Z173oETUKotC2,Rock,2006,275333,0.451,0.919,0,-4.616,0,0.0556,0.00267,7.6e-05,0.112,0.24,131.064,4
TRTJRHG128F426250C,Desperate Times,Killswitch Engage,https://p.scdn.co/mp3-preview/13a817c780604f6bbc3047f69efef9c71772cbd4?cid=774b29d4f13844c495f206cafdad9c86,4hao5QyH9QKXi902ERMQ5D,Country,2006,265573,0.502,0.85,7,-3.098,0,0.0382,0.000389,0.0657,0.189,0.224,99.989,4
TRLYOLO128F9335796,The Longest Day,Iron Maiden,https://p.scdn.co/mp3-preview/7e4700fa5500564b633c9b02a5ecfcc9a684467b?cid=774b29d4f13844c495f206cafdad9c86,3X2OQ3sn8AAPc8MtilNSIa,Rock,2006,467826,0.273,0.876,4,-8.428,0,0.0654,0.0026,0.00354,0.126,0.344,105.797,4
TRKBAHH128F4291075,Zombie Inc.,In Flames,https://p.scdn.co/mp3-preview/dcd259bcbb2bfad37a3e80707e49cfbdee586425?cid=774b29d4f13844c495f206cafdad9c86,0fiRKp9oyfSfcl5aAeFCh2,Metal,1999,305306,0.167,0.96,5,-4.662,0,0.123,5.14e-05,0.407,0.253,0.309,169.897,4
TRKWWHJ128E0791299,Wormboy,Marilyn Manson,https://p.scdn.co/mp3-preview/4934760b7515a27952996e55779600abe871c52a?cid=774b29d4f13844c495f206cafdad9c86,15Gvx1TXSNUL9GqZusA40M,Metal,1996,236173,0.608,0.883,10,-7.035,0,0.0608,0.00508,0.000157,0.214,0.451,112.034,4
TRUQQIY128F14794E9,I Don't Feel Very Receptive Today,Underoath,https://p.scdn.co/mp3-preview/745bde290e08a12e2f1661209611ae1e9a83422a?cid=774b29d4f13844c495f206cafdad9c86,3468bBObKa4GWbrDmTZr1n,Metal,2011,222146,0.282,0.956,2,-5.057,0,0.12,0.000349,0.00821,0.383,0.132,159.962,4
TRFHCDC128F92EA2DC,Ghosts Of War,Slayer,https://p.scdn.co/mp3-preview/2b3daf40e832bd39afceb4b1503236de30daf9e9?cid=774b29d4f13844c495f206cafdad9c86,0pYOW5wvgDaPB4JaeIFARz,Metal,1988,233466,0.311,0.963,8,-10.597,1,0.0601,0.00113,0.0949,0.353,0.232,107.467,4
TRFOBLN128E0785ED9,Deutschland,Rammstein,https://p.scdn.co/mp3-preview/a16ac8b56d54533f3b848ed8c29df1a90828e534?cid=774b29d4f13844c495f206cafdad9c86,2bPGTMB5sFfFYQ2YvSmup0,RnB,2019,322339,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4
TRCHBME128F42734ED,The Antichrist,Slayer,https://p.scdn.co/mp3-preview/b009890dec76fda2d838fbf0d3003a8d117424d1?cid=774b29d4f13844c495f206cafdad9c86,04L9lOhp7odOONQNAlRsyj,Reggae,1996,193160,0.287,0.966,7,-8.757,1,0.104,7.82e-06,0.0317,0.983,0.13,130.983,4
TRJFCNY128F4265E6D,No Shelter,Rage Against the Machine,https://p.scdn.co/mp3-preview/bf13bcd7a97a7c4996a0e6512395d67d9bd5c23d?cid=774b29d4f13844c495f206cafdad9c86,2qTZMq2MUC20HFGQghNpVF,Rock,1998,243760,0.598,0.837,7,-8.852,1,0.0782,0.0108,0.000228,0.136,0.467,99.42,4
TRUKTTU128E07925B5,Target Audience (Narcissus Narcosis),Marilyn Manson,https://p.scdn.co/mp3-preview/121a9aa9afa5274b6b3e6fd4052ee7a2c5d77fdf?cid=774b29d4f13844c495f206cafdad9c86,03tb59LXjLhCUugXB8djx5,Metal,2000,258399,0.348,0.932,10,-5.77,1,0.222,0.0065,0.00117,0.274,0.124,143.968,4
TRLTCMF128F147CC9D,Stone Dead Forever,Metallica,https://p.scdn.co/mp3-preview/480ac347df7dccf11047b95dffce868987c17d21?cid=774b29d4f13844c495f206cafdad9c86,0DKHIQvWZxbocRQqINf0Vo,Metal,2009,291960,0.348,0.989,1,-3.329,1,0.088,3.42e-05,0.183,0.151,0.331,102.423,4
TRCRBGE128F1456C98,What Lies Beneath,Breaking Benjamin,https://p.scdn.co/mp3-preview/5a7178ac0776945f6ce969a21134b1292b306adb?cid=774b29d4f13844c495f206cafdad9c86,2DezzC1osZwVm3lxIRlrCe,Rap,2009,214786,0.27,0.878,6,-3.957,1,0.106,0.00239,0.0,0.0541,0.252,118.28,4
TROLHQU128F934B53E,Losing Sight,As I Lay Dying,https://p.scdn.co/mp3-preview/ac2a887ea886c8ab2f31f77e076d228276057f67?cid=774b29d4f13844c495f206cafdad9c86,21lljWLLI0vIPrco0kQNoV,Metal,2005,203066,0.279,0.948,0,-4.444,1,0.0806,7.86e-05,0.00128,0.269,0.416,172.189,4
TROJXCL128F4259F65,A Fair Judgement,Opeth,https://p.scdn.co/mp3-preview/6555866ea8d1af469f48f5f7f480422bfddc21c6?cid=774b29d4f13844c495f206cafdad9c86,0OJAR5xXhw5ndL92H2SNzM,Metal,2002,620973,0.357,0.541,4,-6.601,0,0.0338,0.00396,0.302,0.303,0.144,114.09,4
TRJUDAD128F92E8AB5,Am I Demon,Danzig,https://p.scdn.co/mp3-preview/f2454d81146813dd796cab35b941c6a91707e6e2?cid=774b29d4f13844c495f206cafdad9c86,0d0L8hDrs8l1DMbwfDbXVC,Metal,1993,260666,0.154,0.998,3,-4.954,1,0.126,0.00135,0.000763,0.943,0.0389,80.318,4
TREHBEK128F1482514,Smaller and Smaller,Faith No More,https://p.scdn.co/mp3-preview/58f0e78029fc477fdaad58cae65432202466f08f?cid=774b29d4f13844c495f206cafdad9c86,0cfIDpcXr8q22YD14ke7nC,Rock,2000,311133,0.304,0.941,11,-6.599,0,0.0856,0.00721,0.293,0.0916,0.475,141.515,4
TRSWBUO128F4238921,Archetype,Fear Factory,https://p.scdn.co/mp3-preview/363b6065b6f5892387bb7f19c624ab6f2462d03b?cid=774b29d4f13844c495f206cafdad9c86,7lV769tRG7x53DEQjcgDB9,Rap,2004,275666,0.494,0.887,4,-4.613,0,0.1,0.000177,1.59e-05,0.139,0.415,155.015,4
TRDEPZJ128F145A555,A.I.R.,Anthrax,https://p.scdn.co/mp3-preview/0f79f22a07db7a757988c66e6a0a2db9adc2df7c?cid=774b29d4f13844c495f206cafdad9c86,0DcPjcEZZ1CLYNRrikmaqI,Metal,2002,345466,0.255,0.982,4,-4.768,1,0.111,0.00183,0.83,0.0416,0.33,99.212,4
TRIEODA128F4274EE0,World Long Gone,Scars on Broadway,https://p.scdn.co/mp3-preview/f5d9f570383e995bea1cb51595f5d9b3d523d569?cid=774b29d4f13844c495f206cafdad9c86,041RTW09J6NS5kihOcEcih,Rock,2008,196066,0.315,0.979,1,-2.175,0,0.0426,0.000951,1.73e-05,0.26,0.805,158.75,4
TRXXXDE12903CAE130,My Own Hell,Five Finger Death Punch,https://p.scdn.co/mp3-preview/6d52aa28fdd7e9ba4cc48ce501c255554061dd85?cid=774b29d4f13844c495f206cafdad9c86,1OwXPnEDI1XoTp5jy7txrX,Metal,2009,215213,0.467,0.901,4,-4.175,0,0.0584,5.44e-06,9.86e-05,0.107,0.328,170.007,4
TRUDXEG128F9345084,Marianas Trench,August Burns Red,https://p.scdn.co/mp3-preview/24c8f8f3d7ac38537489d5c9c666921634cac6e9?cid=774b29d4f13844c495f206cafdad9c86,08jRL4KHoHjSBx6rdPRMMv,Metal,2019,257707,0.201,0.957,8,-6.777,1,0.1,0.0001,0.091,0.0891,0.0995,140.972,5
TRZPDAU128F423980C,Spiral,Godsmack,https://p.scdn.co/mp3-preview/32318c7c7964b981cfb18a97baf18cdc76fabb01?cid=774b29d4f13844c495f206cafdad9c86,0OY1CbYun5t7LE0ZWpCWVO,Metal,2000,334893,0.513,0.606,8,-7.733,1,0.0252,0.00041,0.0155,0.416,0.394,97.022,4
TRXVLLH128F9314656,The Beginning and the End,Isis,https://p.scdn.co/mp3-preview/0cf6425224ae884a84b0237c210466599475e115?cid=774b29d4f13844c495f206cafdad9c86,1RUjDegRCC3okU8rq3YMrC,Metal,2002,481585,0.408,0.757,6,-5.97,0,0.0339,0.00323,0.536,0.105,0.343,115.277,4
TRUEEVM128F9347608,Enter The Machine,Arch Enemy,https://p.scdn.co/mp3-preview/1fc81096d5ff858c03aeef21d2b7fa3f52edf8c3?cid=774b29d4f13844c495f206cafdad9c86,0Uy9XH7ZirwgvXdbBrliLh,Electronic,2005,122253,0.429,0.731,0,-4.461,1,0.0425,0.00122,0.813,0.402,0.417,117.104,4
TRCRXKD128F9344C39,Freya,The Sword,https://p.scdn.co/mp3-preview/e6858f86bea068ed19df1f9ff2a905b59e6d1cdc?cid=774b29d4f13844c495f206cafdad9c86,1T5op6xQgD6jGcxll5tY8r,Rock,2006,274400,0.346,0.869,5,-5.119,1,0.0373,4.35e-05,0.313,0.0771,0.408,92.523,4
TRIVMOJ128F424D980,Until It's Gone,Linkin Park,https://p.scdn.co/mp3-preview/cea2f280a765c60bb53a1cce337974e9f00b9221?cid=774b29d4f13844c495f206cafdad9c86,0Guj9eZRbc6Ef3D84v7DE7,Rock,2014,233240,0.47,0.878,4,-3.391,0,0.0429,0.0172,0.054,0.235,0.322,114.986,4
TRBLZCC128F93115C9,Lil' Bloodred Ridin' Hood,Children of Bodom,https://p.scdn.co/mp3-preview/2a75f1a07fe13c7c693db24cda91fa26b7e66d9b?cid=774b29d4f13844c495f206cafdad9c86,0ggBoZaiEST2BKxyu2czUR,Metal,2003,204560,0.45,0.963,0,-4.072,1,0.0442,1.42e-06,0.804,0.615,0.274,105.026,4
TRXPCBH128F93176B4,New Model No. 15,Marilyn Manson,https://p.scdn.co/mp3-preview/70e088acc725ce3977b28c7757e2ae291e669b28?cid=774b29d4f13844c495f206cafdad9c86,08KSgSoyY7eBLB2cVGwQME,Metal,1998,220840,0.548,0.938,1,-5.973,0,0.0753,9.17e-05,0.00172,0.236,0.502,144.824,4
TRCWDFN128F92F6FE5,Still Running,Chevelle,https://p.scdn.co/mp3-preview/3c594bd25bfe41b7f74b8b38dc35cbe91a16e9ff?cid=774b29d4f13844c495f206cafdad9c86,1ct5Y7xsM8BzFqAXiUCHZA,Rock,2004,191360,0.467,0.907,8,-4.535,1,0.0494,0.00375,0.0127,0.0621,0.59,135.329,4
TRRAMCS128F934B99D,Wrath Upon Ourselves,As I Lay Dying,https://p.scdn.co/mp3-preview/419f0d8171cca63c5f9cd24d977bcf7a49c890b6?cid=774b29d4f13844c495f206cafdad9c86,2tFlZsPDbsO8TUJF96wSv4,Metal,2007,241186,0.296,0.95,1,-4.13,1,0.114,0.0001,4.41e-05,0.0372,0.0548,177.101,4
TREEIGT128F427199B,Ghost of the Sun,Katatonia,https://p.scdn.co/mp3-preview/0c92ab2bb0c2e94b436c7d656e9063cf542efb2d?cid=774b29d4f13844c495f206cafdad9c86,0OqpxzT0UpycDzJNdzyXbf,Metal,2003,247840,0.521,0.804,5,-6.796,1,0.0363,0.00296,8.71e-05,0.189,0.32,120.062,4
TRKBTWS128F4241A62,Zombie Eaters,Faith No More,https://p.scdn.co/mp3-preview/f1ca9fe8eb63258e80e29c63fbb218d5f769deaa?cid=774b29d4f13844c495f206cafdad9c86,1dwg5WIMZLUT9tkc1FsNYX,Rock,1989,360106,0.239,0.767,4,-12.508,0,0.109,0.00228,0.0449,0.141,0.164,141.886,4
TRCZTXS128F4268D0A,Jihad,Slayer,https://p.scdn.co/mp3-preview/91ae9b763f19b2b43b93f3ebef202f6421dfdc75?cid=774b29d4f13844c495f206cafdad9c86,5Oe7wHPL4hdEXeF4AOayCi,Metal,2006,210866,0.322,0.99,8,-1.785,1,0.171,4.36e-05,0.417,0.0366,0.146,104.678,4
TRPZMCK128F934C24E,The Hero,Amon Amarth,https://p.scdn.co/mp3-preview/549f00cddf320356fa324c3dceba3bf90f41f1cd?cid=774b29d4f13844c495f206cafdad9c86,3fTwPebsGs7q0rOrFkuwrF,Metal,2008,241853,0.457,0.971,2,-5.58,1,0.0645,8.08e-06,0.0399,0.129,0.24,137.032,4
TRANPMB12903CB25D1,Threshold,Slayer,https://p.scdn.co/mp3-preview/a63bfe333356a8a790cb52d72ea0ada21a911ba6?cid=774b29d4f13844c495f206cafdad9c86,0IBXQlsaT14yvPiocwQzjw,Rock,2001,149266,0.422,0.944,2,-4.329,1,0.234,0.00194,7.32e-05,0.157,0.376,95.528,4
TRYQEML128F9320B6A,White Knuckles,Five Finger Death Punch,https://p.scdn.co/mp3-preview/a660a13601e300052dc6cf44769ecfcdfd706c7e?cid=774b29d4f13844c495f206cafdad9c86,0fWy5dtbx7LOQGRLVtND21,Metal,2013,600757,0.301,0.967,11,-5.033,0,0.343,0.0228,0.000363,0.949,0.0762,130.307,4
TRDXUEZ128F42663FC,ObZen,Meshuggah,https://p.scdn.co/mp3-preview/42193eabc41f336c13c6360a04a2e27adc0531db?cid=774b29d4f13844c495f206cafdad9c86,19ivXJJVcSs2pYNASAu5AB,Metal,2008,264428,0.167,0.999,5,-4.192,1,0.0985,3.2e-06,0.914,0.513,0.326,85.961,4
TRSZDDT128F93176B6,Fundamentally Loathsome,Marilyn Manson,https://p.scdn.co/mp3-preview/4b8bd9ffa534b7b3c75ae983eedfa59adbbdc40e?cid=774b29d4f13844c495f206cafdad9c86,1lnN2glDeVNMQbh3asF5Jt,Metal,1998,289733,0.25,0.52,7,-8.091,1,0.0369,3.88e-05,0.000566,0.408,0.24,173.863,3
TRZBJCS128F428E7C1,Your Sweet 666,Him,https://p.scdn.co/mp3-preview/a1a59f8b2d9a492a65ef648eb4457302916a722f?cid=774b29d4f13844c495f206cafdad9c86,1kZB6hfIwW5MDXG0JaOwh6,Rock,2004,237466,0.523,0.739,11,-5.897,0,0.0367,0.000126,2.88e-05,0.255,0.487,129.705,4
TRMYSDO128F4292514,Pain Inside,Adema,https://p.scdn.co/mp3-preview/8caa21e660a130fb7498d7b00ad7f05c57e0016d?cid=774b29d4f13844c495f206cafdad9c86,3oz1eGEJy9lwMPSFYb5e1z,Rock,2001,209066,0.474,0.968,6,-4.535,1,0.169,0.000904,0.0,0.0964,0.228,103.94,4
TRRFQLF128F146394D,Romance,Apocalyptica,https://p.scdn.co/mp3-preview/0c7b72285591f9619907dc8da306126cebb93753?cid=774b29d4f13844c495f206cafdad9c86,1RVh03ZYXXaFQFR8mu9AHO,Metal,2000,207226,0.111,0.507,2,-8.504,0,0.0366,0.00152,0.882,0.112,0.201,171.4,5
TRTQLAY128F4262FF0,Take Your Best Shot,Dope,https://p.scdn.co/mp3-preview/dc03b2bc4ce4c6bd0f288d99c12a35a8851ec1f3?cid=774b29d4f13844c495f206cafdad9c86,2WLmiVVqaPYiiyaoU6yZ1U,Metal,2001,168733,0.586,0.921,9,-3.288,1,0.145,5.06e-05,0.641,0.349,0.529,136.008,4
TRLCBVN128F14A13F8,The Jester Race,In Flames,https://p.scdn.co/mp3-preview/d7ec8a48b966d5e55e787d5be837ccecd3c463b8?cid=774b29d4f13844c495f206cafdad9c86,0bCxqRHga4fg4LYY35IsW2,Metal,1996,293266,0.414,0.98,5,-4.466,1,0.0622,0.000108,0.802,0.0677,0.626,138.781,4
TRAYXYL128F42601A0,Moonlapse Vertigo,Opeth,https://p.scdn.co/mp3-preview/74be231cac43edd0205d41980df60bc68105e38c?cid=774b29d4f13844c495f206cafdad9c86,2qC8Ft6DeA01qHInq6kAM9,Metal,1999,540240,0.174,0.91,9,-4.359,0,0.0607,8.94e-05,0.321,0.187,0.267,82.491,4
TRWRUHB128F425735D,Endzeit,Heaven Shall Burn,https://p.scdn.co/mp3-preview/a8c105893b806595ffa6fe9a2c948ccd325d0d4b?cid=774b29d4f13844c495f206cafdad9c86,18tvmnSin8oieFwxxptYoM,Metal,2008,257880,0.324,0.976,0,-3.516,1,0.07,6.61e-06,0.000807,0.206,0.111,89.431,4
TRYZYUZ128F425BA22,Family System,Chevelle,https://p.scdn.co/mp3-preview/18cf9daa7898811f62eda90ef4e5a7d768dec275?cid=774b29d4f13844c495f206cafdad9c86,06tVgpzjyfS9d7iBLpo2yv,Rock,2002,256665,0.406,0.89,4,-5.615,1,0.134,0.00249,0.408,0.0988,0.0483,140.199,3
TRCHZAE128F934B327,The Apparition,Iron Maiden,https://p.scdn.co/mp3-preview/253d931ab46aa8f267e44fb6a0fd6a9e0d0606fa?cid=774b29d4f13844c495f206cafdad9c86,1Dq9syNdWspijEU1DSBQoS,Metal,1992,234493,0.585,0.878,2,-7.808,1,0.0407,0.001,3.96e-05,0.0972,0.726,98.156,4
TRTNKHQ128F92D6BC7,A Natural Disaster,Anathema,https://p.scdn.co/mp3-preview/4ff279d09abd15284d0f84d8e08afbe35dad3e27?cid=774b29d4f13844c495f206cafdad9c86,0iWSql7bzqEmkHG3swEHSD,Rock,2008,378440,0.194,0.395,4,-8.227,0,0.0455,0.00337,0.000173,0.433,0.0652,77.624,4
TRMDBUA128F14A13EE,The Jester's Dance,In Flames,https://p.scdn.co/mp3-preview/ee7e23c7020f34e903bf2fe4460c4cdc45a2a497?cid=774b29d4f13844c495f206cafdad9c86,15WVqZ2YixLRZ5TyjjKmgc,Metal,1996,131200,0.275,0.934,5,-7.096,0,0.0458,5.13e-05,0.908,0.259,0.411,179.067,4
TRSHFML128F1465D15,Shot in the Dark,Within Temptation,https://p.scdn.co/mp3-preview/a2cf47aaade8a42c3f51a103ca38c177edc3cd01?cid=774b29d4f13844c495f206cafdad9c86,0CjzssPIOjKDggS7UDxZHb,Rock,2011,302240,0.524,0.883,1,-4.153,1,0.035,0.00409,8.85e-05,0.107,0.289,106.037,4
TRISVLX128F427614C,Feed Them To The Pigs,Parkway Drive,https://p.scdn.co/mp3-preview/f3c38e066617949b5e49e8f0612c140167f84a27?cid=774b29d4f13844c495f206cafdad9c86,0OT5ITPEHQsfQh6ScCpFvG,Metal,2007,155013,0.285,0.968,3,-4.182,1,0.116,0.000143,4.66e-05,0.138,0.438,104.563,3
TROHPUY128F147E691,Out of the Shadows,Iron Maiden,https://p.scdn.co/mp3-preview/4dfbc5ce1008d320c56b0acc89c829791b2ea92b?cid=774b29d4f13844c495f206cafdad9c86,21nwmrY5HVU8muESz1ern8,Metal,2006,335426,0.225,0.736,4,-7.798,0,0.0477,0.00393,0.000545,0.292,0.312,83.333,4
TRUZNAQ128F1464D45,Face In The Sand,Iron Maiden,https://p.scdn.co/mp3-preview/ae3e2cad8d2de5640da3295755ed656e641c9972?cid=774b29d4f13844c495f206cafdad9c86,5lwmLgn5Z45K0fgRadWl7c,Metal,2003,391066,0.247,0.97,4,-5.359,0,0.208,0.0014,0.000904,0.0946,0.152,95.785,4
TRHRCDG128F93337AB,The Weak Willed,All That Remains,https://p.scdn.co/mp3-preview/428e161d0d975aee102365c5c89126f105fab7df?cid=774b29d4f13844c495f206cafdad9c86,0bOI3NBwRuefCCEthCYGSK,Metal,2007,204626,0.244,0.966,1,-7.461,1,0.175,0.00109,0.104,0.936,0.0685,111.698,4
TRUWQGA128F4259F63,Wreath,Opeth,https://p.scdn.co/mp3-preview/421a0f5f64321297921d0a6425a9b1e9529431ed?cid=774b29d4f13844c495f206cafdad9c86,1HHekhG8cQjqFg8e3dUR24,Metal,2002,670693,0.208,0.981,9,-3.797,0,0.0542,5.78e-05,0.713,0.489,0.238,101.088,3
TRSECLF12903CCC982,One Day Remains,Alter Bridge,https://p.scdn.co/mp3-preview/bdbfc143789ca795ed9efdaecaeb59e8c83398a6?cid=774b29d4f13844c495f206cafdad9c86,0eMtQdyneNM2eEsSkLNY18,Rock,2004,245200,0.407,0.986,4,-3.482,1,0.258,3.97e-05,1.32e-05,0.216,0.158,139.067,4
TRUYFCL128F934507C,White Washed,August Burns Red,https://p.scdn.co/mp3-preview/bf173facc8b768e4403156c8f88e854bbbf032ad?cid=774b29d4f13844c495f206cafdad9c86,0j7KZkGE2T68bHhxtNxbbz,Metal,2009,227213,0.217,0.961,10,-5.289,0,0.0732,7.86e-06,0.0825,0.321,0.342,107.604,4
TRNRJYD128F935096A,Cult,Slayer,https://p.scdn.co/mp3-preview/834dc1bec633883162152fbf3a388f21341ab40f?cid=774b29d4f13844c495f206cafdad9c86,1HrvpTzhYIl7vraaq32z0a,Electronic,2006,279533,0.294,0.998,5,-1.443,0,0.233,0.000604,0.418,0.0494,0.0482,103.794,4
TRJQDHM128F42774A8,God Am,Alice in Chains,https://p.scdn.co/mp3-preview/c00fbc6202d0648977c9144a90e1213131a7c0b2?cid=774b29d4f13844c495f206cafdad9c86,0zxBvSftc0auV9ZcPQw30u,Rock,1999,251226,0.439,0.96,11,-4.365,1,0.263,0.0129,0.011,0.0961,0.384,157.644,4
TRYIPYF128F9307D15,What Have You Done,Within Temptation,https://p.scdn.co/mp3-preview/11999ad3169a3a26f076bc7c929dfdb61c4c4613?cid=774b29d4f13844c495f206cafdad9c86,0q2ZoytKPfTh9Rc8XGRlHq,RnB,2007,237013,0.32,0.946,6,-5.049,0,0.112,0.0039,9.11e-06,0.177,0.301,172.175,4
TRXOMPK128F92EA1D3,Creature,Atreyu,https://p.scdn.co/mp3-preview/88df910ec8164c0952e88d62c45675b56769b50f?cid=774b29d4f13844c495f206cafdad9c86,0cI6amcvfPKnYrs6LlqAVD,Metal,2006,179213,0.383,0.949,0,-3.403,1,0.0849,7.49e-05,1.16e-05,0.19,0.204,166.008,3
TRAKOJW128F92CC883,UnOpened,Sonata Arctica,https://p.scdn.co/mp3-preview/92cb22c8e8354df13be05530117f6e5deeb8e8b5?cid=774b29d4f13844c495f206cafdad9c86,02QpWHtLO5Z65OoPxPQYNV,Metal,2014,193826,0.532,0.979,8,-2.636,0,0.0759,0.000222,0.0233,0.259,0.388,127.033,4
TRCSFFN128F92CE208,Throes of Perdition,Trivium,https://p.scdn.co/mp3-preview/70df86259cd3aebb02290a14a26bfe2e12d335f5?cid=774b29d4f13844c495f206cafdad9c86,1Wt446KfAdrSqnxp261JsO,Metal,2008,354133,0.543,0.982,11,-3.171,0,0.098,2.91e-05,5.56e-05,0.187,0.255,125.044,4
TRUIEHK128F423A55A,Backbone,Gojira,https://p.scdn.co/mp3-preview/b619b503845703a779de7bab5e863da2f547f271?cid=774b29d4f13844c495f206cafdad9c86,1BM9T7icOvOREAvMAju33X,Metal,2005,258266,0.283,0.993,2,-2.499,1,0.0729,1.57e-05,0.00112,0.197,0.102,89.994,4
TRGPEWP128F149F30A,Godeatgod,Marilyn Manson,https://p.scdn.co/mp3-preview/2f44a4bd98ec54bf224e8515d8777e8efa84de84?cid=774b29d4f13844c495f206cafdad9c86,0u22TxSTvM7rnT8KhLqKAk,Metal,2000,156200,0.426,0.545,0,-8.454,1,0.0375,0.0636,2.65e-05,0.402,0.128,135.945,4
