track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TREWIXS128E0792980,Right Next Door to Hell,Guns N' Roses,https://p.scdn.co/mp3-preview/8be115bfde503f7694fdf4cbfd0e767d970e4f78?cid=774b29d4f13844c495f206cafdad9c86,1416zt0Z35YVGt97dXMbxu,classic_rock|hard_rock|heavy_metal|90s,Rock,1991,182293,366,993,10,-4.465,0,169,112,969,708,147,100.748,4
TRTTWHT128F93318A5,Eat the Rich,Aerosmith,https://p.scdn.co/mp3-preview/06cdd7ea074e4d628922b9260c41478d6ca48139?cid=774b29d4f13844c495f206cafdad9c86,0CFtlafteObzOEuJdESQkb,rock|classic_rock|hard_rock|90s|blues_rock,Rock,1993,249706,569,0.93,11,-4.637,0,525,687,143,0.37,696,122.957,4
TRXZQHU128F14595A6,Jet Airliner,Steve Miller Band,https://p.scdn.co/mp3-preview/e2bd9b9bc85aacac24b8af6df8d83ee1f12fc56d?cid=774b29d4f13844c495f206cafdad9c86,0axurGwoFqrY6MrR2SAPDW,rock|classic_rock|70s,Rock,1978,215666,574,664,5,-11.5,1,346,737,0.0,0.22,936,122.956,4
TRFYLRG128F92C92AF,Mandy,Barry Manilow,https://p.scdn.co/mp3-preview/500a597451239f9de41cc5b1d8b3305712fdff1f?cid=774b29d4f13844c495f206cafdad9c86,03OpAE2WOFygTzLWDwBT1i,pop|classic_rock|singer_songwriter|80s|70s|male_vocalists|oldies|love,Pop,2012,199920,309,0.46,10,-7.709,1,281,517,7.66e-06,138,359,103.465,4
TRPUGLX128F145C03B,Hip to Be Square,Huey Lewis & The News,https://p.scdn.co/mp3-preview/0179904933f8394a2d10110fd5a6ce5a2f1860f8?cid=774b29d4f13844c495f206cafdad9c86,3cxjR3Jf6QdjLQSBhSnrhW,rock|classic_rock|80s|pop_rock,Rock,2005,247240,476,871,9,-5.219,1,895,148,3.37e-06,308,736,147.64,4
TRDUAAM128F92F9661,I'll Go Crazy If I Don't Go Crazy Tonight,U2,https://p.scdn.co/mp3-preview/99dd6f9e984cd6baf8533b8b1e38e2626d4474b3?cid=774b29d4f13844c495f206cafdad9c86,1l8qpATmtRyezh2Vikn7lD,rock|classic_rock|00s,Rock,2010,253813,527,931,0,-4.43,1,385,16,4.04e-06,909,486,103.019,4
TRAHKEU12903CDA469,Kite,U2,https://p.scdn.co/mp3-preview/cd024d7befc5ada627b30596df4435b2372d64f6?cid=774b29d4f13844c495f206cafdad9c86,1jPLK82k5pTRVRtSxhyQT7,rock|classic_rock|00s,Rock,2000,264333,426,655,4,-6.019,1,333,15,195,641,216,134.06,4
TRXNVNT128F426AC41,Absolutely Sweet Marie,Bob Dylan,https://p.scdn.co/mp3-preview/57904ca683c65c137a629ced4b19de2300fc0fb5?cid=774b29d4f13844c495f206cafdad9c86,05bvQtDybecuGhoMOn1VMP,rock|classic_rock|folk|singer_songwriter|blues|american|60s,Rock,1966,294200,566,738,2,-7.526,1,0.03,223,0.0,111,806,133.859,4
TRULPRC128F42A9D20,Good Golly Miss Molly,Little Richard,https://p.scdn.co/mp3-preview/52730f7214f4cae0b5f68b7f53404ceba05fa101?cid=774b29d4f13844c495f206cafdad9c86,00nVbEcAXwvMT6PWUdl51z,classic_rock|piano|oldies,Rock,2010,129946,577,732,11,-8.638,0,854,496,1.52e-06,277,895,164.528,4
TRUFPUH128F92FA4B3,Old Love,Eric Clapton,https://p.scdn.co/mp3-preview/5f4ff426abdcd6dcd88802665febe57f1f8b66a2?cid=774b29d4f13844c495f206cafdad9c86,0KaAAVQxLIjB7HtjwlCZ5p,rock|classic_rock|blues|acoustic|guitar|blues_rock,Blues,1989,384466,0.71,387,9,-13.034,0,349,633,442,121,528,142.032,4
TRFYYLA128F931269A,Let It Grow,Eric Clapton,https://p.scdn.co/mp3-preview/71b57d5a4632eab04fbdb00e7dad94cb7076a5cf?cid=774b29d4f13844c495f206cafdad9c86,0DuIKBP8h9X06IJKdz5BWo,rock|classic_rock|singer_songwriter|british|blues|70s|guitar|blues_rock,Rock,2005,298000,419,295,4,-17.585,1,261,416,368,167,289,77.7,4
TRCOTBV12903CFB7A2,Band on the Run,Paul McCartney,https://p.scdn.co/mp3-preview/f4ebb6908ba46b3af187a3734ea2f3f82d0d2472?cid=774b29d4f13844c495f206cafdad9c86,08yZd1Yv4wiq8K7fGbdeVC,rock|classic_rock|singer_songwriter|british|70s|oldies,Rock,2003,300373,309,837,0,-3.711,1,363,47,5.98e-05,973,415,129.71,4
TRCQHXR128F92E722F,Little Deuce Coupe,The Beach Boys,https://p.scdn.co/mp3-preview/b06a1c36f34646f07d31e9d571d853b3ec86f859?cid=774b29d4f13844c495f206cafdad9c86,00fPCBNv0QzaPRWrCjgCcM,classic_rock|60s|oldies,Rock,2013,109546,669,648,1,-7.589,1,477,0.1,49,254,967,135.618,1
TRGUFBU12903CC9566,Let It Loose,The Rolling Stones,https://p.scdn.co/mp3-preview/49a594bce5f109dbacbea6078357d1c18ef2e82d?cid=774b29d4f13844c495f206cafdad9c86,0ObAD6LBwGEhQHucAVnCeh,rock|classic_rock|british|soundtrack|blues|70s|60s|blues_rock,Rock,1972,318733,0.37,532,5,-9.308,1,268,786,274,0.17,375,77.277,4
TRANLMB12903CA8250,Hold on Tight,Electric Light Orchestra,https://p.scdn.co/mp3-preview/f406019eb6237463a24b60ea5b02f920c098c332?cid=774b29d4f13844c495f206cafdad9c86,096SuJvGndZqlhgUgHNhqy,rock|classic_rock|80s|progressive_rock|british|70s,Electronic,2003,186693,469,878,7,-8.759,1,73,112,2.26e-06,352,758,145.006,4
TROULOF128F1477072,Bell Bottom Blues,Derek and the Dominos,https://p.scdn.co/mp3-preview/1a1e0574a450f44ec1fb332d3c533acfef93c30e?cid=774b29d4f13844c495f206cafdad9c86,0kzuHiTkK8HLpg4sG8Uzky,classic_rock|blues|70s|guitar|blues_rock,Rock,1995,303666,431,0.5,2,-11.844,1,315,251,137,149,606,133.104,4
TRKFXZZ128F423789B,Gimme Gimme Shock Treatment,Ramones,https://p.scdn.co/mp3-preview/2e3f9467c6fb60f2540208c417dd8b6cddd59b9a?cid=774b29d4f13844c495f206cafdad9c86,0uLHJ2dZIWHZbqeZNSojDr,classic_rock|punk|punk_rock|70s,Punk,2002,78933,541,982,9,-8.482,1,487,416,12,288,766,125.776,4
TROJUGA128F14AC1C3,Viva Las Vegas,Elvis Presley,https://p.scdn.co/mp3-preview/9ddef98d8e5343974805631b5decb7235c412b3a?cid=774b29d4f13844c495f206cafdad9c86,0aCV0eFYfOkRdg9jdGvG40,rock|classic_rock|american|60s|country|oldies,Rock,2012,144986,0.59,764,7,-5.96,1,418,757,0.0,361,824,143.685,4
TRXQSGI12903C9DBAC,Let's Twist Again,Chubby Checker,https://p.scdn.co/mp3-preview/1682f9e49a5d00c87266f8af64ceb2fcd3c2b89b?cid=774b29d4f13844c495f206cafdad9c86,00BumRbUv7GdeMz7f96HJW,classic_rock|dance|60s|oldies,RnB,2012,141000,647,765,8,-6.894,1,112,278,0.0,122,916,83.659,4
TRFUDGU128E079298C,Don't Damn Me,Guns N' Roses,https://p.scdn.co/mp3-preview/cbce92123b8c6fb818bd85a578d30927cbec2bb3?cid=774b29d4f13844c495f206cafdad9c86,2e5Ja3v5arGEqprOaEZBh0,classic_rock|hard_rock|80s|heavy_metal|90s,Rock,1991,318360,465,986,5,-6.256,0,147,106,21,368,273,81.02,4
TRNUQZU128F428BAC5,Dead Horse,Guns N' Roses,https://p.scdn.co/mp3-preview/d21b31277022279f2271d1e4453b3f705fba4821?cid=774b29d4f13844c495f206cafdad9c86,1F4qgo6TxXogilcVJOfVaM,rock|classic_rock|hard_rock|heavy_metal|90s,Folk,1991,257560,372,848,8,-7.985,1,104,345,157,613,554,133.562,4
TRUHEEO128E078EFE5,I'm Free,The Who,https://p.scdn.co/mp3-preview/a645d38b219dd33a88f715086961f0f2ac0ec058?cid=774b29d4f13844c495f206cafdad9c86,04vegLFXFVr9nXEF4dO1nC,rock|classic_rock|hard_rock|british|60s,Rock,1969,159204,623,729,2,-9.003,1,33,199,138,283,446,112.046,4
TRJSBCG128F9309677,No Particular Place to Go,Chuck Berry,https://p.scdn.co/mp3-preview/66a1ff5ea50f30f705234202a4fef05374764904?cid=774b29d4f13844c495f206cafdad9c86,02rpai6awOhXxK7i1XZOH7,classic_rock|blues|60s|oldies,Rock,2013,167106,0.59,722,7,-10.218,1,376,712,345,776,977,129.784,4
TRXHZGW128F426F123,Steppin' Out,Joe Jackson,https://p.scdn.co/mp3-preview/4533e39798b09142dbf94afb4700d7764feb75e2?cid=774b29d4f13844c495f206cafdad9c86,02ZbIWdtDLEDS8I59q6vhk,pop|classic_rock|singer_songwriter|80s|british|new_wave,Rock,2001,252973,575,396,11,-12.986,1,295,301,238,0.11,669,160.169,4
TRYUVIW12903CC9696,So Cruel,U2,https://p.scdn.co/mp3-preview/99dcf977065059812962b31b8ca2b86eb2af1a2b?cid=774b29d4f13844c495f206cafdad9c86,2KXi6aTM0tDxwrcbhh13xg,rock|classic_rock|90s,Rock,1991,349200,0.6,511,9,-12.517,1,411,379,453,103,412,92.105,4
TRFYGPG128F421508C,Dedicated Follower Of Fashion,The Kinks,https://p.scdn.co/mp3-preview/7721134b9bdb938c0a6ab43755d0a4b3262fec88?cid=774b29d4f13844c495f206cafdad9c86,02HkGd3SUBafOWVvijzv4r,rock|classic_rock|british|60s|oldies,Rock,2002,180920,388,819,0,-5.504,1,364,118,0.0,971,921,173.166,4
TRAKRNP12903CBE4F5,"She Said, She Said",The Black Keys,https://p.scdn.co/mp3-preview/7895038626b4d30bf667ea7d55ebe13a3fa4dd27?cid=774b29d4f13844c495f206cafdad9c86,4jO68VNudILB2T22gjUOQx,classic_rock|blues|00s|cover|blues_rock,Rock,2002,152253,502,775,2,-3.412,1,299,123,659,914,0.94,123.184,4
TRFVXQP12903D07375,Go All The Way,The Raspberries,https://p.scdn.co/mp3-preview/3c85f51d1092a5856ae0e9001b29448fb2ba3b0f?cid=774b29d4f13844c495f206cafdad9c86,0BXIU0vjRl1qjv4T3hgVAT,classic_rock|70s,Rock,2014,201146,279,838,2,-4.645,1,962,553,388,136,597,134.554,4
TRGFZTP12903CF2142,Mind Games,John Lennon,https://p.scdn.co/mp3-preview/7aaddb8aea29de4efbfdfaabf61a69b05afd3bb5?cid=774b29d4f13844c495f206cafdad9c86,11N8UaVAMeh1hRfM4uasoP,rock|classic_rock|singer_songwriter|british|70s|male_vocalists|oldies|love,Electronic,1997,253960,417,787,4,-10.017,0,377,274,518,105,491,132.038,4
TRSVGXX128E078A9F9,Heroes and Villains,The Beach Boys,https://p.scdn.co/mp3-preview/f49c81906cf3a3daff7d6b27d9178600dd677b04?cid=774b29d4f13844c495f206cafdad9c86,14sSBBfrwIi4nRAL7zodQy,rock|pop|classic_rock|psychedelic|60s|oldies|beautiful|psychedelic_rock,Rock,2011,291960,427,446,1,-10.042,1,456,344,2.54e-06,0.17,359,116.999,4
TRPAYRK128E0792986,Bad Obsession,Guns N' Roses,https://p.scdn.co/mp3-preview/38067b7ce12ea715c858bf98dd86bbd9c062d82c?cid=774b29d4f13844c495f206cafdad9c86,16ran5yZDoDZIzvVqgSXyW,rock|classic_rock|hard_rock|heavy_metal|90s,Rock,1991,328240,555,979,11,-6.714,1,477,113,42,935,0.63,124.197,4
TRBWIZB128F425A66B,Against All Odds (Take a Look at Me Now),Phil Collins,https://p.scdn.co/mp3-preview/b82cb726ce0d98d606eafc10cd37ca8d1a2f7916?cid=774b29d4f13844c495f206cafdad9c86,0dE7bw2GjhLiLAtoxIYMWZ,pop|classic_rock|80s|british|soundtrack|male_vocalists|love,Pop,2009,204653,568,459,1,-8.757,1,288,229,0.0,151,118,116.279,4
TRTEAGP128F14580B3,Never Before,Deep Purple,https://p.scdn.co/mp3-preview/116f1eb9c95878b7b3c9d77e93ad93ba2746a234?cid=774b29d4f13844c495f206cafdad9c86,0KQppCh24sRBYfo5MZm2qB,rock|classic_rock|hard_rock|progressive_rock|heavy_metal|70s,Rock,1987,242160,586,559,11,-13.392,0,377,153,516,84,911,142.856,4
TRFMVYZ128F428A3E2,Ride On,AC/DC,https://p.scdn.co/mp3-preview/5ca604bf535b1ff4a769e95d16b17b789f58c0aa?cid=774b29d4f13844c495f206cafdad9c86,0GKS0hwVOIjQUmrWsLc9o2,rock|classic_rock|hard_rock|heavy_metal|blues|70s|blues_rock,Rap,1975,349920,736,425,0,-8.215,1,483,393,257,91,309,106.331,3
TRAMFRZ128F424801B,Care of Cell 44,The Zombies,https://p.scdn.co/mp3-preview/fa859e19a6ee8f20a59e7b8d4b60244000c62930?cid=774b29d4f13844c495f206cafdad9c86,08qi6ptIDrhWeLaIJZruk8,classic_rock|british|psychedelic|60s|oldies,Rock,2013,236053,398,737,7,-7.52,1,427,706,0.0,798,392,132.441,4
TRUGGHC128F1477705,Sister Ray,The Velvet Underground,https://p.scdn.co/mp3-preview/2c9ac0649f4693e478ace2d823bc49ddd30422af?cid=774b29d4f13844c495f206cafdad9c86,0LWLPH2BacF0V3hzERza2A,classic_rock|experimental|psychedelic|60s|psychedelic_rock|noise|avant_garde,Rock,2000,1048800,265,916,7,-6.757,1,488,373,511,577,555,131.188,4
TRPUGKZ128E0792988,Double Talkin' Jive,Guns N' Roses,https://p.scdn.co/mp3-preview/b1defd65908ccaecdba8f6a15e55689c847a85fc?cid=774b29d4f13844c495f206cafdad9c86,3w6pWl4HKLoijkYErNjooW,rock|classic_rock|hard_rock|80s|heavy_metal|90s,Rock,1991,203600,0.46,978,8,-9.562,1,117,171,242,418,114,100.431,4
TRRJRFB128F93254DC,Exit,U2,https://p.scdn.co/mp3-preview/6105ebb321f947b1f07d91154f4d8fea2d577125?cid=774b29d4f13844c495f206cafdad9c86,1Ff7JCLNzooKqDWQYOkvFE,rock|classic_rock|80s,Electronic,1987,253333,283,213,11,-21.108,0,422,602,729,124,396,118.626,4
TRXVDIY128F148F4E0,We Could Be So Good Together,The Doors,https://p.scdn.co/mp3-preview/f596c9aa0da31acbc268bb311b4208c690914630?cid=774b29d4f13844c495f206cafdad9c86,0kppFYQ2VmT8BMqgMcZFFe,rock|classic_rock|blues|psychedelic|60s|psychedelic_rock|blues_rock,Rock,2012,143280,507,416,2,-10.342,1,421,249,0.0,998,786,143.711,4
TRXMQBL128F427F1DB,Love Is Blindness,U2,https://p.scdn.co/mp3-preview/12c3b423fd1a19bafba08cfdded89d9a3946e1a4?cid=774b29d4f13844c495f206cafdad9c86,05Zw6947yxLybR57zvqAyh,rock|classic_rock|90s|love|beautiful,World,1991,263346,264,398,10,-13.352,0,558,327,181,119,176,146.06,3
TRJFMNU128F932F805,Pictures of Home,Deep Purple,https://p.scdn.co/mp3-preview/4a652626ef023bf4c7365649d76df958b374ecae?cid=774b29d4f13844c495f206cafdad9c86,0Lq6X9XmYU54oq63zyySL8,rock|classic_rock|hard_rock|progressive_rock|heavy_metal|70s,Rock,1972,303894,447,919,7,-8.597,1,777,239,461,242,779,148.993,4
TROIQMT128E0792994,Get in the Ring,Guns N' Roses,https://p.scdn.co/mp3-preview/ef775fd863113d4370b600922c8068a8d4147829?cid=774b29d4f13844c495f206cafdad9c86,1Tay8nNhYR2gMO6GbjVW5Q,classic_rock|hard_rock|80s|heavy_metal|90s,Rock,1991,341306,308,988,2,-6.647,1,272,616,125,0.98,204,166.015,4
TRVDXDG128F428E316,Whatever You Want,Status Quo,https://p.scdn.co/mp3-preview/b643640f9895eff513de794c0f9d0e5db103d9a2?cid=774b29d4f13844c495f206cafdad9c86,0aCNwSpbhLXKshOKNXngY4,rock|classic_rock|hard_rock|british|70s,RnB,2014,239186,553,694,2,-7.236,1,613,749,136,164,547,123.089,4
TRIAYBJ128E0799A5B,It's Raining Again,Supertramp,https://p.scdn.co/mp3-preview/34b6335037952508e0f58662b3f9faccc2fb0009?cid=774b29d4f13844c495f206cafdad9c86,03DZQeSZ3mvlwOjtGhyN5P,rock|pop|classic_rock|80s|progressive_rock|british|70s,Rock,1982,267760,581,715,10,-7.275,1,311,609,273,203,0.53,121.219,4
TROMJIM128F145ABF2,One World,Dire Straits,https://p.scdn.co/mp3-preview/13399c394222d76736b74ced6c890d7ab8fd068c?cid=774b29d4f13844c495f206cafdad9c86,0dZLTxbaiGYOYIEv9eqePP,rock|classic_rock|80s|guitar|blues_rock,Metal,1985,220773,728,713,11,-9.503,0,31,179,342,305,0.71,108.118,4
TRDINMZ128F42733FB,Down On The Street,The Stooges,https://p.scdn.co/mp3-preview/6efbbb8d49c5784286372edf4105f88031ae9aae?cid=774b29d4f13844c495f206cafdad9c86,0sapj56cqMw049k41QMkP9,rock|classic_rock|punk|hard_rock|punk_rock|70s,Rock,2005,263040,233,855,2,-9.474,0,719,337,885,719,0.36,78.515,4
TRAXQHU128F426E6E8,Blaze Of Glory,Bon Jovi,https://p.scdn.co/mp3-preview/747a45db848b5b8c1a74c28dd051656b782e1d94?cid=774b29d4f13844c495f206cafdad9c86,0UkIn0MkoGCmBSqFp0Ng6u,rock|classic_rock|hard_rock|80s|90s,Rock,2010,340546,499,755,7,-4.864,1,343,295,1.17e-05,146,406,78.471,4
TRMVJDE128F4284B8D,Your Possible Pasts,Pink Floyd,https://p.scdn.co/mp3-preview/b660bd66d9e7d245ec597ccb7776af65031fd697?cid=774b29d4f13844c495f206cafdad9c86,1IAiDrvZCOx8AHlNZGY5yU,rock|classic_rock|80s|progressive_rock|psychedelic|psychedelic_rock,Rock,1983,266302,443,152,7,-11.854,1,37,654,117,132,201,135.808,3
TRNNYHV12903CDA3FC,Born To Be My Baby,Bon Jovi,https://p.scdn.co/mp3-preview/e03468a47c9b62c3007f87ec8be770cf4749b019?cid=774b29d4f13844c495f206cafdad9c86,0eQ1fkg5APcix2Q1B44jl2,rock|classic_rock|hard_rock|80s,Rock,1988,280106,538,957,7,-4.284,1,366,867,0.0,346,762,131.274,4
TRGJOVV12903CAFF69,Beware of Darkness,George Harrison,https://p.scdn.co/mp3-preview/6e75248a09003e11ea5dfa6dfab5ab21b89b4cd6?cid=774b29d4f13844c495f206cafdad9c86,0J0PyV9XSgk4T5tiEqFmmZ,classic_rock|singer_songwriter|british|acoustic|70s|beautiful,Rock,1970,202013,516,251,1,-12.125,0,354,0.57,1.5e-06,155,107,122.967,4
TRXMDGW128F426CDB3,Alberta,Eric Clapton,https://p.scdn.co/mp3-preview/97eda6780d952e1bcda840cb841105da144cf1f4?cid=774b29d4f13844c495f206cafdad9c86,0TyCUtXTnUGFj6Ka1obZfX,classic_rock|blues|acoustic|guitar|blues_rock,Blues,1999,167333,545,178,0,-16.385,1,311,694,343,107,336,113.258,3
TRADESF128F4214D8E,Mama Kin,Aerosmith,https://p.scdn.co/mp3-preview/f7c27ef90d12bdbf4aea0e85775318bed449ff65?cid=774b29d4f13844c495f206cafdad9c86,0IB8kS98c9v1eJVzrZy6On,rock|classic_rock|hard_rock|70s|blues_rock,Rock,2002,265933,413,903,4,-5.878,1,458,98,128,174,871,153.729,4
TRYMZLK128F428A446,Living in the Past,Jethro Tull,https://p.scdn.co/mp3-preview/91e90eed3a5a6b0b8eb56365dad85f355547ade1?cid=774b29d4f13844c495f206cafdad9c86,0O64edIsPmEaw7cvix9O6z,rock|classic_rock|progressive_rock|70s,Rock,2008,201093,677,526,5,-9.988,1,514,274,3.77e-05,115,962,150.896,5
TRAIUCP12903CE7F87,Double Vision,Foreigner,https://p.scdn.co/mp3-preview/10bd5bd607b733db4b6a40a22c4f25757a95b3ff?cid=774b29d4f13844c495f206cafdad9c86,07JJ8J6dKi9yytttCAy4Pp,rock|classic_rock|hard_rock|80s|70s,Rock,2007,213493,677,757,9,-6.33,0,326,244,5.76e-05,539,814,129.548,4
TRAJFQS12903CB4DAC,Brandy (You're A Fine Girl),Looking Glass,https://p.scdn.co/mp3-preview/b7e02a9e49507ebc5e9bba606a48c147f44f42cf?cid=774b29d4f13844c495f206cafdad9c86,02AsecVLiXoG3AjChkSvfy,classic_rock|soundtrack|70s|oldies,Rock,2000,202333,0.69,766,1,-7.061,0,117,709,1.38e-06,289,779,127.331,4
TRRLZJI128F42818C0,Country Road,James Taylor,https://p.scdn.co/mp3-preview/2eee33ef8873322ce1748969002824a096cbc9fb?cid=774b29d4f13844c495f206cafdad9c86,022a6uag6VWEwUPj25ILCw,rock|classic_rock|folk|singer_songwriter|acoustic|70s|country|mellow,Rock,2011,205589,0.61,461,2,-8.933,1,296,787,421,857,549,157.364,4
TRDJWXG128F1486443,Living Next Door to Alice,Smokie,https://p.scdn.co/mp3-preview/4a393a0bd32711186ed278650d2cfea43f4ce3f7?cid=774b29d4f13844c495f206cafdad9c86,03zoO5a1whqHCBbqjN86uF,rock|classic_rock|70s|oldies,Punk,2003,207133,611,463,9,-11.379,1,328,111,0.0,222,786,126.057,4
TRNGJFS128F426E353,Mother and Child Reunion,Paul Simon,https://p.scdn.co/mp3-preview/d342d6f64b6bdf64d99ba41ed105060a346789c5?cid=774b29d4f13844c495f206cafdad9c86,05LDXSY76ynmYrXWWwkJyG,rock|classic_rock|folk|singer_songwriter|reggae|70s|mellow,RnB,2013,183106,709,574,9,-10.088,1,35,996,0.0,105,764,119.876,4
TRQWPVX128E078DCE5,Wild Honey,U2,https://p.scdn.co/mp3-preview/32954547134329555fd29e4edcee5b9af266cac4?cid=774b29d4f13844c495f206cafdad9c86,0UxiKYZaOo5rvz31Mb62Ox,rock|classic_rock|00s|pop_rock,Rock,2014,226666,567,757,7,-7.243,1,286,307,1.58e-05,115,517,125.078,4
TRRRQVZ128F93167FE,I'm Gonna Crawl,Led Zeppelin,https://p.scdn.co/mp3-preview/a3b6006fa8514ce9a7a935e9156385a8f9d08f66?cid=774b29d4f13844c495f206cafdad9c86,0jd8hx28sbsl57VhpOgOLW,rock|classic_rock|hard_rock|progressive_rock|heavy_metal|blues|70s|psychedelic_rock|blues_rock,Jazz,1979,329800,331,598,0,-9.054,1,417,125,482,0.11,199,150.686,3
TRHDTQE128F427B8D6,Pull This Blanket Off,The Raconteurs,https://p.scdn.co/mp3-preview/720430ace815f8ac50de1291fb2ba73cb8bd7f8b?cid=774b29d4f13844c495f206cafdad9c86,3qqQzkPaAgWCE26J9ZygFB,rock|alternative|classic_rock|indie_rock|00s,Rock,2008,119026,0.49,385,7,-10.197,1,297,493,2.58e-05,0.3,242,134.068,4
TRZXBEL12903C9FC23,Jungleland,Bruce Springsteen,https://p.scdn.co/mp3-preview/7230c1e7bbe4dd9f492177b9e61693dbae39388f?cid=774b29d4f13844c495f206cafdad9c86,0rvFsY75hUIgcwz8lcNJro,rock|classic_rock|singer_songwriter|american|70s,Rock,1975,573106,0.29,428,5,-12.297,1,338,634,128,711,207,133.872,4
TRESBJX128F4262534,Fly Away From Here,Aerosmith,https://p.scdn.co/mp3-preview/c4d9b84c4ebfc52925f99cb3c0abea7c73152ceb?cid=774b29d4f13844c495f206cafdad9c86,08GS2qEwognWZTcsgDYpSI,rock|classic_rock|hard_rock|80s|love|blues_rock,Rock,2001,301773,387,676,4,-5.378,1,356,135,0.0,116,181,142.175,4
TRENNJI128F423EC5B,Third Stone From The Sun,Jimi Hendrix,https://p.scdn.co/mp3-preview/43e6589c29cd1ef91c2cb8252a423f8559ce1846?cid=774b29d4f13844c495f206cafdad9c86,09vtOmJrOSCWTQSSvcNpzA,rock|classic_rock|psychedelic|60s|psychedelic_rock|guitar|blues_rock,Rock,2001,404640,309,816,11,-6.125,0,506,262,785,328,423,114.759,4
TRCXYQA12903CBEBD3,Private Eyes,Hall & Oates,https://p.scdn.co/mp3-preview/ba24d05ed8326ead1f0d8b2f880c243e0f2bcd97?cid=774b29d4f13844c495f206cafdad9c86,098DRq2EpYSun5kAj7NfWa,pop|classic_rock|80s,Pop,1983,208173,823,778,2,-12.313,0,475,331,0.0,799,862,121.033,4
TRACYXW128F4297569,Fool For Your Loving,Whitesnake,https://p.scdn.co/mp3-preview/5eaa1316c3f63092b323539ba4c2fc83f9f4be71?cid=774b29d4f13844c495f206cafdad9c86,0jVcfjLvuk97SRk2gUIjYR,rock|classic_rock|hard_rock|80s,Rock,1989,251733,0.52,764,9,-13.094,0,38,439,133,126,575,125.7,4
TRAOTPU128F146ED26,A Minha Menina,Os Mutantes,https://p.scdn.co/mp3-preview/c221f06b700c5217abc2666e444196f59b8faf55?cid=774b29d4f13844c495f206cafdad9c86,0KH25HS4Zm7Qgwbua1vK6X,rock|classic_rock|experimental|psychedelic|60s|oldies|psychedelic_rock,Rock,2015,282546,473,823,7,-8.477,1,884,716,4.18e-06,477,664,92.111,4
TRLFNVN128F931B903,Cool It Down,The Velvet Underground,https://p.scdn.co/mp3-preview/84601b304c911ec28746b5ff8abd72215779d750?cid=774b29d4f13844c495f206cafdad9c86,2WX3fQOUEKFBluMPfH9NMG,rock|classic_rock|experimental|psychedelic|70s|60s|psychedelic_rock,Reggae,1995,186373,685,658,2,-9.824,1,277,352,6.77e-05,0.28,961,129.148,4
TRAVLLN128F14744C0,If You Could Read My Mind,Gordon Lightfoot,https://p.scdn.co/mp3-preview/4aad2eb621921c3cda367caa7e85b9ad23233d9f?cid=774b29d4f13844c495f206cafdad9c86,009bHl93A8kHlbDJLjkqHV,classic_rock|folk|singer_songwriter|acoustic|70s|oldies|beautiful|mellow,Folk,2009,204938,0.8,562,10,-11.112,1,358,199,1.88e-06,406,678,126.058,4
TRLRPMC128F9330A41,I Found A Reason,The Velvet Underground,https://p.scdn.co/mp3-preview/ef032e3f0a8ee2edb2e4b30dcf44fb912c131eb1?cid=774b29d4f13844c495f206cafdad9c86,09IIZRKT72vlCIdAzPImZK,rock|classic_rock|psychedelic|70s|60s|love|psychedelic_rock|chill,Country,1995,257973,428,262,5,-13.923,1,263,264,104,826,323,77.198,3
TRAHVWW12903CDA481,Days,The Kinks,https://p.scdn.co/mp3-preview/20f09a577bd9c72ea4ce51fe0029847ca10d51b2?cid=774b29d4f13844c495f206cafdad9c86,04TlU1vTbsehfNgK4QE0Bl,rock|classic_rock|60s|oldies,Electronic,1997,174000,532,711,2,-8.792,1,387,164,0.0,942,811,100.914,4
TRXSMIF128F92E9231,Mr. Soul,Buffalo Springfield,https://p.scdn.co/mp3-preview/7b44388dd460c0df09eaa422f2390ab2ad35526f?cid=774b29d4f13844c495f206cafdad9c86,042v1NacbKJzCyi6nBme7T,rock|classic_rock|psychedelic|american|60s|psychedelic_rock,Rock,1967,172400,674,706,9,-9.012,1,384,108,6.48e-06,114,961,133.789,4
TRNWPWD128F428B013,Crime of the Century,Supertramp,https://p.scdn.co/mp3-preview/9a47d722f32738e1e963b91fe6d93b6eb850232f?cid=774b29d4f13844c495f206cafdad9c86,04wy1BZVG9hpl20GudTcce,rock|classic_rock|progressive_rock|piano|70s,Rock,1974,334866,369,536,9,-10.25,0,413,72,267,709,294,124.687,3
TROMNDX128E0793A0A,Dead End Street,The Kinks,https://p.scdn.co/mp3-preview/f270082d7fa3dbf2d31e20406b870d0dc64b3535?cid=774b29d4f13844c495f206cafdad9c86,0qjZKsS48znAWSc3hnf8wA,rock|classic_rock|british|60s|oldies,Rock,1999,195053,607,636,9,-11.272,0,639,694,203,606,489,125.999,4
TRFULNM128E07969E2,I'm A Man,The Yardbirds,https://p.scdn.co/mp3-preview/95011abe66856ebe546256c8ab3ea5c5b0ec5b42?cid=774b29d4f13844c495f206cafdad9c86,0bLsnEG67MySp5RpTA3adR,rock|classic_rock|blues|60s|blues_rock,Blues,2012,159866,388,674,7,-11.495,1,721,342,305,0.23,758,144.338,4
